,time,p,input
2781,2781,0.40322526597457004,0.0
2782,2782,0.4001450097427969,0.0
2783,2783,0.3970686956150599,1.0
2784,2784,0.3939964450389717,0.0
2785,2785,0.3909283793017279,1.0
2786,2786,0.38786461952530876,0.0
2787,2787,0.38480528666170427,0.0
2788,2788,0.3817505014881375,0.0
2789,2789,0.3787003846022963,0.0
2790,2790,0.37565505641757274,0.0
2791,2791,0.3726146371583092,0.0
2792,2792,0.36957924685505206,0.0
2793,2793,0.3665490053398113,0.0
2794,2794,0.36352403224133656,0.0
2795,2795,0.3605044469803848,1.0
2796,2796,0.3574903687650115,0.0
2797,2797,0.35448191658586387,1.0
2798,2798,0.3514792092114825,1.0
2799,2799,0.3484823651836131,1.0
2800,2800,0.34549150281252655,0.0
2801,2801,0.34250674017234817,0.0
2802,2802,0.3395281950963943,0.0
2803,2803,0.33655598517252805,0.0
2804,2804,0.3335902277385061,0.0
2805,2805,0.3306310398773539,0.0
2806,2806,0.32767853841274125,0.0
2807,2807,0.3247328399043705,1.0
2808,2808,0.3217940606433748,1.0
2809,2809,0.3188623166477275,1.0
2810,2810,0.3159377236576615,0.0
2811,2811,0.3130203971310988,0.0
2812,2812,0.31011045223909867,1.0
2813,2813,0.30720800386130115,0.0
2814,2814,0.30431316658139834,0.0
2815,2815,0.3014260546826095,0.0
2816,2816,0.2985467821431686,0.0
2817,2817,0.29567546263182565,1.0
2818,2818,0.29281220950335823,0.0
2819,2819,0.2899571357940974,0.0
2820,2820,0.28711035421746267,0.0
2821,2821,0.2842719771595198,1.0
2822,2822,0.28144211667453295,0.0
2823,2823,0.27862088448054884,0.0
2824,2824,0.27580839195498363,0.0
2825,2825,0.2730047501302265,1.0
2826,2826,0.27021006968925615,1.0
2827,2827,0.2674244609612711,0.0
2828,2828,0.26464803391733416,0.0
2829,2829,0.261880898166031,1.0
2830,2830,0.2591231629491416,0.0
2831,2831,0.2563749371373333,0.0
2832,2832,0.25363632922585383,0.0
2833,2833,0.25090744733025433,0.0
2834,2834,0.24818839918211946,1.0
2835,2835,0.24547929212481442,0.0
2836,2836,0.24278023310924698,0.0
2837,2837,0.24009132868964567,1.0
2838,2838,0.2374126850193527,1.0
2839,2839,0.2347444078466322,1.0
2840,2840,0.2320866025105011,0.0
2841,2841,0.22943937393656164,1.0
2842,2842,0.2268028266328652,0.0
2843,2843,0.22417706468578474,0.0
2844,2844,0.22156219175590605,0.0
2845,2845,0.21895831107393493,0.0
2846,2846,0.21636552543662213,0.0
2847,2847,0.2137839372027051,0.0
2848,2848,0.21121364828886546,0.0
2849,2849,0.20865476016571138,0.0
2850,2850,0.206107373853763,0.0
2851,2851,0.2035715899194701,0.0
2852,2852,0.20104750847124045,0.0
2853,2853,0.19853522915548769,0.0
2854,2854,0.19603485115269753,0.0
2855,2855,0.1935464731735121,1.0
2856,2856,0.19107019345483334,0.0
2857,2857,0.188606109755943,0.0
2858,2858,0.18615431935464918,0.0
2859,2859,0.18371491904343734,0.0
2860,2860,0.18128800512565488,0.0
2861,2861,0.17887367341170768,0.0
2862,2862,0.1764720192152779,0.0
2863,2863,0.1740831373495608,0.0
2864,2864,0.1717071221235221,0.0
2865,2865,0.1693440673381745,0.0
2866,2866,0.16699406628287344,0.0
2867,2867,0.1646572117316394,0.0
2868,2868,0.16233359593948735,0.0
2869,2869,0.16002331063879013,0.0
2870,2870,0.15772644703565553,0.0
2871,2871,0.1554430958063258,0.0
2872,2872,0.15317334709359764,0.0
2873,2873,0.15091729050326394,0.0
2874,2874,0.14867501510057582,1.0
2875,2875,0.14644660940672552,0.0
2876,2876,0.14423216139535677,1.0
2877,2877,0.14203175848908398,0.0
2878,2878,0.13984548755604628,0.0
2879,2879,0.13767343490647654,0.0
2880,2880,0.13551568628929425,0.0
2881,2881,0.13337232688872014,0.0
2882,2882,0.13124344132091328,0.0
2883,2883,0.1291291136306308,0.0
2884,2884,0.12702942728790825,0.0
2885,2885,0.12494446518476969,0.0
2886,2886,0.12287430963194772,0.0
2887,2887,0.1208190423556388,0.0
2888,2888,0.11877874449427592,1.0
2889,2889,0.11675349659532507,0.0
2890,2890,0.11474337861210548,0.0
2891,2891,0.11274846990063331,0.0
2892,2892,0.11076884921648865,0.0
2893,2893,0.10880459471170532,0.0
2894,2894,0.10685578393169003,0.0
2895,2895,0.10492249381215445,0.0
2896,2896,0.10300480067608209,0.0
2897,2897,0.10110278023071438,0.0
2898,2898,0.0992165075645617,0.0
2899,2899,0.0973460571444391,0.0
2900,2900,0.09549150281252651,0.0
2901,2901,0.09365291778345336,0.0
2902,2902,0.09183037464140743,0.0
2903,2903,0.09002394533727334,0.0
2904,2904,0.08823370118578593,0.0
2905,2905,0.08645971286271885,0.0
2906,2906,0.08470205040209354,1.0
2907,2907,0.08296078319341439,0.0
2908,2908,0.08123597997892923,0.0
2909,2909,0.07952770885091563,0.0
2910,2910,0.07783603724899275,0.0
2911,2911,0.07616103195745781,0.0
2912,2912,0.07450275910265364,0.0
2913,2913,0.07286128415035208,0.0
2914,2914,0.07123667190317363,0.0
2915,2915,0.06962898649802805,0.0
2916,2916,0.06803829140358232,0.0
2917,2917,0.06646464941775503,0.0
2918,2918,0.06490812266523734,0.0
2919,2919,0.06336877259504019,1.0
2920,2920,0.0618466599780677,0.0
2921,2921,0.06034184490472146,0.0
2922,2922,0.05885438678252304,0.0
2923,2923,0.05738434433377217,1.0
2924,2924,0.0559317755932276,0.0
2925,2925,0.05449673790581604,0.0
2926,2926,0.05307928792436817,0.0
2927,2927,0.051679481607382206,1.0
2928,2928,0.0502973742168147,0.0
2929,2929,0.04893302031589812,0.0
2930,2930,0.04758647376698985,0.0
2931,2931,0.04625778772944124,0.0
2932,2932,0.044947014657501956,0.0
2933,2933,0.043654206298248475,0.0
2934,2934,0.04237941368954117,0.0
2935,2935,0.041122687158009465,0.0
2936,2936,0.03988407631706495,0.0
2937,2937,0.03866363006494277,1.0
2938,2938,0.037461396582771235,0.0
2939,2939,0.036277423332669,0.0
2940,2940,0.035111757055874035,0.0
2941,2941,0.03396444377089434,0.0
2942,2942,0.032835528771693864,0.0
2943,2943,0.03172505662590379,0.0
2944,2944,0.030633071173062982,0.0
2945,2945,0.029559615522887352,0.0
2946,2946,0.028504732053567926,0.0
2947,2947,0.0274684624100978,0.0
2948,2948,0.026450847502627564,0.0
2949,2949,0.025451927504852482,0.0
2950,2950,0.02447174185242305,0.0
2951,2951,0.023510329241390487,0.0
2952,2952,0.022567727626678483,0.0
2953,2953,0.021643974220584773,0.0
2954,2954,0.020739105491312127,0.0
2955,2955,0.019853157161528592,0.0
2956,2956,0.018986164206957236,0.0
2957,2957,0.018138160854994898,0.0
2958,2958,0.01730918058336287,0.0
2959,2959,0.016499256118782335,0.0
2960,2960,0.015708419435684354,0.0
2961,2961,0.014936701754947043,0.0
2962,2962,0.014184133542663045,0.0
2963,2963,0.013450744508936774,0.0
2964,2964,0.012736563606711524,0.0
2965,2965,0.012041619030626437,0.0
2966,2966,0.011365938215903069,0.0
2967,2967,0.010709547837263795,0.0
2968,2968,0.010072473807876453,0.0
2969,2969,0.009454741278332887,0.0
2970,2970,0.008856374635655627,0.0
2971,2971,0.008277397502335162,0.0
2972,2972,0.00771783273539735,0.0
2973,2973,0.007177702425501054,0.0
2974,2974,0.006657027896066065,0.0
2975,2975,0.0061558297024309865,0.0
2976,2976,0.0056741276310428804,0.0
2977,2977,0.005211940698674431,0.0
2978,2978,0.004769287151674338,0.0
2979,2979,0.004346184465246692,0.0
2980,2980,0.003942649342761086,0.0
2981,2981,0.003558697715093192,0.0
2982,2982,0.003194344739995841,0.0
2983,2983,0.002849604801500616,0.0
2984,2984,0.0025244915093498225,0.0
2985,2985,0.0022190176984599195,0.0
2986,2986,0.0019331954284137153,0.0
2987,2987,0.0016670359829850257,0.0
2988,2988,0.0014205498696930182,0.0
2989,2989,0.0011937468193873948,0.0
2990,2990,0.0009866357858642307,0.0
2991,2991,0.0007992249455125,0.0
2992,2992,0.0006315216969912802,0.0
2993,2993,0.0004835326609375912,0.0
2994,2994,0.00035526367970534586,0.0
2995,2995,0.0002467198171342023,0.0
2996,2996,0.000157905358349998,0.0
2997,2997,8.882380959549098e-05,0.0
2998,2998,3.947789809193957e-05,0.0
2999,2999,9.869571931436155e-06,0.0
3000,3000,1.3497838043956716e-31,0.0
3001,3001,9.869571931431539e-06,0.0
3002,3002,3.9477898091952655e-05,0.0
3003,3003,8.882380959551064e-05,0.0
3004,3004,0.0001579053583500242,0.0
3005,3005,0.000246719817134235,0.0
3006,3006,0.0003552636797053851,0.0
3007,3007,0.0004835326609376371,0.0
3008,3008,0.0006315216969912433,0.0
3009,3009,0.0007992249455124584,0.0
3010,3010,0.000986635785864185,0.0
3011,3011,0.0011937468193874666,0.0
3012,3012,0.0014205498696930967,0.0
3013,3013,0.0016670359829851107,0.0
3014,3014,0.0019331954284138068,0.0
3015,3015,0.0022190176984600175,0.0
3016,3016,0.002524491509349927,0.0
3017,3017,0.002849604801500538,0.0
3018,3018,0.003194344739995758,0.0
3019,3019,0.0035586977150931045,0.0
3020,3020,0.0039426493427612164,0.0
3021,3021,0.004346184465246829,0.0
3022,3022,0.004769287151674482,0.0
3023,3023,0.005211940698674581,0.0
3024,3024,0.005674127631043036,0.0
3025,3025,0.006155829702431148,0.0
3026,3026,0.006657027896065946,0.0
3027,3027,0.007177702425500932,0.0
3028,3028,0.0077178327353972205,0.0
3029,3029,0.008277397502335351,0.0
3030,3030,0.008856374635655823,0.0
3031,3031,0.00945474127833309,0.0
3032,3032,0.010072473807876663,0.0
3033,3033,0.01070954783726401,0.0
3034,3034,0.01136593821590329,0.0
3035,3035,0.012041619030626276,0.0
3036,3036,0.01273656360671136,0.0
3037,3037,0.013450744508936605,0.0
3038,3038,0.014184133542663289,0.0
3039,3039,0.014936701754947294,0.0
3040,3040,0.01570841943568461,0.0
3041,3041,0.0164992561187826,0.0
3042,3042,0.01730918058336314,0.0
3043,3043,0.018138160854995176,0.0
3044,3044,0.018986164206957028,0.0
3045,3045,0.019853157161528388,0.0
3046,3046,0.02073910549131192,0.0
3047,3047,0.02164397422058456,0.0
3048,3048,0.02256772762667879,0.0
3049,3049,0.023510329241390803,0.0
3050,3050,0.02447174185242337,0.0
3051,3051,0.02545192750485281,0.0
3052,3052,0.026450847502627897,0.0
3053,3053,0.02746846241009756,0.0
3054,3054,0.02850473205356768,0.0
3055,3055,0.029559615522887103,0.0
3056,3056,0.03063307117306273,0.0
3057,3057,0.031725056625904156,0.0
3058,3058,0.03283552877169424,0.0
3059,3059,0.03396444377089471,0.0
3060,3060,0.035111757055874424,0.0
3061,3061,0.036277423332669395,0.0
3062,3062,0.03746139658277096,0.0
3063,3063,0.038663630064942486,0.0
3064,3064,0.03988407631706466,0.0
3065,3065,0.04112268715800917,0.0
3066,3066,0.042379413689541595,0.0
3067,3067,0.04365420629824889,0.0
3068,3068,0.044947014657502386,0.0
3069,3069,0.04625778772944168,0.0
3070,3070,0.0475864737669903,0.0
3071,3071,0.048933020315898565,0.0
3072,3072,0.05029737421681438,0.0
3073,3073,0.05167948160738187,0.0
3074,3074,0.053079287924367835,0.0
3075,3075,0.0544967379058165,0.0
3076,3076,0.05593177559322809,0.0
3077,3077,0.05738434433377265,0.0
3078,3078,0.05885438678252354,0.0
3079,3079,0.060341844904721956,0.0
3080,3080,0.061846659978068194,0.0
3081,3081,0.06336877259503983,0.0
3082,3082,0.06490812266523696,1.0
3083,3083,0.06646464941775468,0.0
3084,3084,0.06803829140358283,0.0
3085,3085,0.06962898649802858,0.0
3086,3086,0.07123667190317416,0.0
3087,3087,0.07286128415035262,0.0
3088,3088,0.07450275910265418,0.0
3089,3089,0.0761610319574584,0.0
3090,3090,0.07783603724899235,0.0
3091,3091,0.07952770885091526,0.0
3092,3092,0.08123597997892881,0.0
3093,3093,0.08296078319341496,1.0
3094,3094,0.08470205040209412,0.0
3095,3095,0.08645971286271945,0.0
3096,3096,0.08823370118578652,0.0
3097,3097,0.09002394533727394,0.0
3098,3098,0.09183037464140804,0.0
3099,3099,0.09365291778345292,0.0
3100,3100,0.09549150281252607,0.0
3101,3101,0.09734605714443868,0.0
3102,3102,0.09921650756456234,0.0
3103,3103,0.10110278023071498,0.0
3104,3104,0.10300480067608273,0.0
3105,3105,0.10492249381215506,1.0
3106,3106,0.10685578393169068,0.0
3107,3107,0.10880459471170595,0.0
3108,3108,0.1107688492164882,0.0
3109,3109,0.11274846990063286,0.0
3110,3110,0.11474337861210504,0.0
3111,3111,0.11675349659532575,0.0
3112,3112,0.1187787444942766,0.0
3113,3113,0.12081904235563949,0.0
3114,3114,0.12287430963194837,0.0
3115,3115,0.1249444651847704,0.0
3116,3116,0.12702942728790897,1.0
3117,3117,0.1291291136306303,0.0
3118,3118,0.1312434413209128,0.0
3119,3119,0.13337232688871964,0.0
3120,3120,0.13551568628929495,0.0
3121,3121,0.13767343490647727,0.0
3122,3122,0.13984548755604703,0.0
3123,3123,0.14203175848908473,0.0
3124,3124,0.1442321613953575,1.0
3125,3125,0.1464466094067263,0.0
3126,3126,0.14867501510057532,0.0
3127,3127,0.1509172905032634,0.0
3128,3128,0.15317334709359715,0.0
3129,3129,0.1554430958063265,0.0
3130,3130,0.15772644703565628,1.0
3131,3131,0.16002331063879088,0.0
3132,3132,0.16233359593948812,1.0
3133,3133,0.1646572117316402,0.0
3134,3134,0.16699406628287422,0.0
3135,3135,0.16934406733817398,0.0
3136,3136,0.17170712212352154,0.0
3137,3137,0.17408313734956024,0.0
3138,3138,0.1764720192152787,0.0
3139,3139,0.17887367341170848,0.0
3140,3140,0.18128800512565568,0.0
3141,3141,0.18371491904343815,0.0
3142,3142,0.18615431935465,0.0
3143,3143,0.18860610975594383,1.0
3144,3144,0.19107019345483275,0.0
3145,3145,0.1935464731735115,1.0
3146,3146,0.19603485115269692,1.0
3147,3147,0.19853522915548852,0.0
3148,3148,0.20104750847124128,0.0
3149,3149,0.20357158991947097,0.0
3150,3150,0.20610737385376385,1.0
3151,3151,0.20865476016571222,0.0
3152,3152,0.21121364828886632,0.0
3153,3153,0.21378393720270447,1.0
3154,3154,0.21636552543662152,0.0
3155,3155,0.2189583110739343,0.0
3156,3156,0.22156219175590544,0.0
3157,3157,0.22417706468578566,1.0
3158,3158,0.22680282663286605,0.0
3159,3159,0.22943937393656255,0.0
3160,3160,0.23208660251050195,0.0
3161,3161,0.23474440784663306,0.0
3162,3162,0.23741268501935212,0.0
3163,3163,0.24009132868964503,0.0
3164,3164,0.24278023310924637,1.0
3165,3165,0.2454792921248138,1.0
3166,3166,0.24818839918212035,0.0
3167,3167,0.2509074473302552,0.0
3168,3168,0.2536363292258547,0.0
3169,3169,0.25637493713733417,0.0
3170,3170,0.2591231629491425,1.0
3171,3171,0.26188089816603044,0.0
3172,3172,0.26464803391733344,1.0
3173,3173,0.2674244609612704,0.0
3174,3174,0.2702100696892554,0.0
3175,3175,0.27300475013022746,1.0
3176,3176,0.2758083919549846,0.0
3177,3177,0.2786208844805498,0.0
3178,3178,0.2814421166745339,0.0
3179,3179,0.2842719771595206,0.0
3180,3180,0.2871103542174636,0.0
3181,3181,0.28995713579409665,0.0
3182,3182,0.2928122095033575,0.0
3183,3183,0.2956754626318249,0.0
3184,3184,0.29854678214316954,0.0
3185,3185,0.30142605468261036,1.0
3186,3186,0.30431316658139934,0.0
3187,3187,0.30720800386130204,0.0
3188,3188,0.3101104522390996,1.0
3189,3189,0.3130203971310998,0.0
3190,3190,0.31593772365766076,1.0
3191,3191,0.31886231664772674,1.0
3192,3192,0.32179406064337407,0.0
3193,3193,0.3247328399043714,0.0
3194,3194,0.32767853841274225,0.0
3195,3195,0.3306310398773548,1.0
3196,3196,0.3335902277385071,0.0
3197,3197,0.33655598517252894,0.0
3198,3198,0.3395281950963952,0.0
3199,3199,0.3425067401723474,0.0
3200,3200,0.3454915028125259,1.0
3201,3201,0.3484823651836124,1.0
3202,3202,0.35147920921148346,1.0
3203,3203,0.35448191658586475,0.0
3204,3204,0.35749036876501256,0.0
3205,3205,0.36050444698038575,1.0
3206,3206,0.3635240322413376,0.0
3207,3207,0.3665490053398122,0.0
3208,3208,0.3695792468550514,0.0
3209,3209,0.37261463715830856,0.0
3210,3210,0.3756550564175721,0.0
3211,3211,0.37870038460229727,1.0
3212,3212,0.38175050148813844,0.0
3213,3213,0.38480528666170527,0.0
3214,3214,0.38786461952530976,1.0
3215,3215,0.3909283793017289,0.0
3216,3216,0.3939964450389727,1.0
3217,3217,0.3970686956150592,0.0
3218,3218,0.40014500974279615,1.0
3219,3219,0.40322526597456937,1.0
3220,3220,0.4063093427071387,0.0
3221,3221,0.4093971181864321,0.0
3222,3222,0.4124884705123626,0.0
3223,3223,0.41558327764363345,0.0
3224,3224,0.4186814174025584,1.0
3225,3225,0.4217827674798846,0.0
3226,3226,0.4248872054396214,0.0
3227,3227,0.42799460872387357,1.0
3228,3228,0.4311048546576805,0.0
3229,3229,0.4342178204538598,0.0
3230,3230,0.4373333832178487,0.0
3231,3231,0.44045141995256587,0.0
3232,3232,0.44357180756325953,0.0
3233,3233,0.4466944228623703,1.0
3234,3234,0.44981914257439265,1.0
3235,3235,0.45294584334074267,1.0
3236,3236,0.456074401724628,0.0
3237,3237,0.4592046942159207,0.0
3238,3238,0.46233659723603476,0.0
3239,3239,0.4654699871427979,1.0
3240,3240,0.468604740235344,0.0
3241,3241,0.4717407327589882,1.0
3242,3242,0.47487784091011553,1.0
3243,3243,0.47801594084106763,1.0
3244,3244,0.4811549086650327,1.0
3245,3245,0.4842946204609355,1.0
3246,3246,0.4874349522783307,0.0
3247,3247,0.49057578014229697,0.0
3248,3248,0.4937169800583246,1.0
3249,3249,0.49685842801722124,0.0
3250,3250,0.5000000000000006,0.0
3251,3251,0.5031415719827798,0.0
3252,3252,0.5062830199416763,1.0
3253,3253,0.5094242198577039,1.0
3254,3254,0.5125650477216683,0.0
3255,3255,0.5157053795390636,1.0
3256,3256,0.5188450913349683,0.0
3257,3257,0.5219840591589333,0.0
3258,3258,0.5251221590898855,1.0
3259,3259,0.5282592672410128,0.0
3260,3260,0.5313952597646571,1.0
3261,3261,0.534530012857203,0.0
3262,3262,0.5376634027639663,1.0
3263,3263,0.5407953057840785,1.0
3264,3264,0.5439255982753711,0.0
3265,3265,0.5470541566592583,1.0
3266,3266,0.5501808574256084,1.0
3267,3267,0.5533055771376307,0.0
3268,3268,0.5564281924367412,0.0
3269,3269,0.5595485800474352,1.0
3270,3270,0.5626666167821522,1.0
3271,3271,0.5657821795461412,0.0
3272,3272,0.5688951453423188,1.0
3273,3273,0.5720053912761257,0.0
3274,3274,0.5751127945603779,1.0
3275,3275,0.5782172325201165,1.0
3276,3276,0.5813185825974425,1.0
3277,3277,0.5844167223563675,0.0
3278,3278,0.5875115294876384,1.0
3279,3279,0.5906028818135688,1.0
3280,3280,0.5936906572928623,1.0
3281,3281,0.5967747340254298,0.0
3282,3282,0.599854990257203,1.0
3283,3283,0.6029313043849401,0.0
3284,3284,0.6060035549610282,0.0
3285,3285,0.609071620698272,0.0
3286,3286,0.6121353804746911,0.0
3287,3287,0.6151947133382956,1.0
3288,3288,0.6182494985118625,1.0
3289,3289,0.6212996153977037,1.0
3290,3290,0.6243449435824271,0.0
3291,3291,0.6273853628416907,0.0
3292,3292,0.6304207531449478,0.0
3293,3293,0.6334509946601888,0.0
3294,3294,0.6364759677586633,0.0
3295,3295,0.6394955530196152,1.0
3296,3296,0.6425096312349884,1.0
3297,3297,0.6455180834141361,1.0
3298,3298,0.6485207907885173,1.0
3299,3299,0.6515176348163869,1.0
3300,3300,0.6545084971874734,0.0
3301,3301,0.6574932598276518,0.0
3302,3302,0.6604718049036057,0.0
3303,3303,0.663444014827472,0.0
3304,3304,0.6664097722614939,1.0
3305,3305,0.669368960122646,1.0
3306,3306,0.6723214615872588,0.0
3307,3307,0.6752671600956295,0.0
3308,3308,0.6782059393566252,1.0
3309,3309,0.6811376833522724,1.0
3310,3310,0.6840622763423384,1.0
3311,3311,0.6869796028689011,1.0
3312,3312,0.6898895477609014,1.0
3313,3313,0.6927919961386989,0.0
3314,3314,0.6956868334186017,0.0
3315,3315,0.6985739453173905,1.0
3316,3316,0.7014532178568315,1.0
3317,3317,0.7043245373681744,1.0
3318,3318,0.7071877904966416,0.0
3319,3319,0.7100428642059027,0.0
3320,3320,0.7128896457825372,0.0
3321,3321,0.7157280228404803,0.0
3322,3322,0.718557883325467,1.0
3323,3323,0.7213791155194512,0.0
3324,3324,0.7241916080450163,0.0
3325,3325,0.7269952498697735,1.0
3326,3326,0.7297899303107437,0.0
3327,3327,0.7325755390387287,1.0
3328,3328,0.7353519660826658,1.0
3329,3329,0.7381191018339704,1.0
3330,3330,0.7408768370508584,1.0
3331,3331,0.7436250628626667,1.0
3332,3332,0.7463636707741461,0.0
3333,3333,0.7490925526697456,1.0
3334,3334,0.7518116008178803,1.0
3335,3335,0.7545207078751855,1.0
3336,3336,0.7572197668907529,0.0
3337,3337,0.7599086713103543,1.0
3338,3338,0.7625873149806488,1.0
3339,3339,0.7652555921533677,0.0
3340,3340,0.7679133974894989,1.0
3341,3341,0.7705606260634383,0.0
3342,3342,0.7731971733671347,1.0
3343,3343,0.7758229353142151,1.0
3344,3344,0.7784378082440938,1.0
3345,3345,0.781041688926065,1.0
3346,3346,0.7836344745633779,1.0
3347,3347,0.7862160627972963,1.0
3348,3348,0.7887863517111345,0.0
3349,3349,0.7913452398342885,1.0
3350,3350,0.793892626146237,1.0
3351,3351,0.7964284100805298,1.0
3352,3352,0.7989524915287595,1.0
3353,3353,0.8014647708445122,0.0
3354,3354,0.8039651488473025,1.0
3355,3355,0.8064535268264879,1.0
3356,3356,0.808929806545168,1.0
3357,3357,0.8113938902440571,0.0
3358,3358,0.8138456806453509,1.0
3359,3359,0.8162850809565626,1.0
3360,3360,0.8187119948743451,1.0
3361,3361,0.8211263265882923,1.0
3362,3362,0.8235279807847221,1.0
3363,3363,0.8259168626504393,1.0
3364,3364,0.8282928778764778,1.0
3365,3365,0.8306559326618268,1.0
3366,3366,0.8330059337171265,1.0
3367,3367,0.8353427882683606,1.0
3368,3368,0.8376664040605125,1.0
3369,3369,0.8399766893612098,1.0
3370,3370,0.8422735529643446,1.0
3371,3371,0.8445569041936742,1.0
3372,3372,0.8468266529064024,1.0
3373,3373,0.849082709496736,1.0
3374,3374,0.8513249848994253,1.0
3375,3375,0.8535533905932744,1.0
3376,3376,0.8557678386046431,1.0
3377,3377,0.8579682415109159,1.0
3378,3378,0.8601545124439538,1.0
3379,3379,0.8623265650935233,0.0
3380,3380,0.8644843137107057,0.0
3381,3381,0.8666276731112799,1.0
3382,3382,0.8687565586790867,1.0
3383,3383,0.870870886369369,1.0
3384,3384,0.8729705727120917,1.0
3385,3385,0.8750555348152302,1.0
3386,3386,0.8771256903680522,1.0
3387,3387,0.8791809576443611,1.0
3388,3388,0.8812212555057242,1.0
3389,3389,0.8832465034046749,1.0
3390,3390,0.8852566213878944,1.0
3391,3391,0.8872515300993667,1.0
3392,3392,0.8892311507835114,1.0
3393,3393,0.8911954052882946,1.0
3394,3394,0.8931442160683098,0.0
3395,3395,0.8950775061878455,1.0
3396,3396,0.8969951993239178,1.0
3397,3397,0.8988972197692855,1.0
3398,3398,0.9007834924354383,1.0
3399,3399,0.9026539428555609,1.0
3400,3400,0.9045084971874734,1.0
3401,3401,0.9063470822165466,1.0
3402,3402,0.9081696253585925,1.0
3403,3403,0.9099760546627266,1.0
3404,3404,0.9117662988142141,1.0
3405,3405,0.9135402871372811,1.0
3406,3406,0.9152979495979064,0.0
3407,3407,0.9170392168065856,1.0
3408,3408,0.9187640200210707,1.0
3409,3409,0.9204722911490845,1.0
3410,3410,0.9221639627510073,1.0
3411,3411,0.9238389680425422,1.0
3412,3412,0.9254972408973464,1.0
3413,3413,0.9271387158496479,1.0
3414,3414,0.9287633280968264,1.0
3415,3415,0.930371013501972,1.0
3416,3416,0.9319617085964177,0.0
3417,3417,0.9335353505822449,1.0
3418,3418,0.9350918773347627,1.0
3419,3419,0.9366312274049599,0.0
3420,3420,0.9381533400219324,1.0
3421,3421,0.9396581550952785,1.0
3422,3422,0.941145613217477,1.0
3423,3423,0.9426156556662278,1.0
3424,3424,0.9440682244067723,1.0
3425,3425,0.9455032620941839,1.0
3426,3426,0.9469207120756318,1.0
3427,3427,0.9483205183926177,1.0
3428,3428,0.9497026257831852,1.0
3429,3429,0.9510669796841018,1.0
3430,3430,0.95241352623301,1.0
3431,3431,0.9537422122705587,1.0
3432,3432,0.955052985342498,1.0
3433,3433,0.9563457937017514,1.0
3434,3434,0.9576205863104588,1.0
3435,3435,0.9588773128419905,1.0
3436,3436,0.960115923682935,1.0
3437,3437,0.9613363699350572,1.0
3438,3438,0.9625386034172294,1.0
3439,3439,0.963722576667331,1.0
3440,3440,0.964888242944126,1.0
3441,3441,0.9660355562291056,1.0
3442,3442,0.9671644712283061,0.0
3443,3443,0.9682749433740963,1.0
3444,3444,0.969366928826937,1.0
3445,3445,0.9704403844771127,1.0
3446,3446,0.971495267946432,0.0
3447,3447,0.9725315375899026,1.0
3448,3448,0.9735491524973725,1.0
3449,3449,0.9745480724951474,1.0
3450,3450,0.9755282581475768,1.0
3451,3451,0.9764896707586095,1.0
3452,3452,0.9774322723733215,1.0
3453,3453,0.9783560257794152,1.0
3454,3454,0.9792608945086879,1.0
3455,3455,0.9801468428384714,1.0
3456,3456,0.9810138357930434,1.0
3457,3457,0.981861839145005,1.0
3458,3458,0.9826908194166372,1.0
3459,3459,0.9835007438812177,1.0
3460,3460,0.9842915805643156,1.0
3461,3461,0.9850632982450529,1.0
3462,3462,0.985815866457337,1.0
3463,3463,0.9865492554910632,1.0
3464,3464,0.9872634363932885,1.0
3465,3465,0.9879583809693739,1.0
3466,3466,0.988634061784097,1.0
3467,3467,0.9892904521627363,1.0
3468,3468,0.9899275261921234,1.0
3469,3469,0.990545258721667,1.0
3470,3470,0.9911436253643443,1.0
3471,3471,0.9917226024976648,1.0
3472,3472,0.9922821672646025,1.0
3473,3473,0.992822297574499,1.0
3474,3474,0.9933429721039342,1.0
3475,3475,0.9938441702975691,1.0
3476,3476,0.994325872368957,1.0
3477,3477,0.9947880593013255,1.0
3478,3478,0.9952307128483256,1.0
3479,3479,0.9956538155347534,1.0
3480,3480,0.9960573506572389,1.0
3481,3481,0.9964413022849069,1.0
3482,3482,0.9968056552600042,1.0
3483,3483,0.9971503951984996,1.0
3484,3484,0.9974755084906503,1.0
3485,3485,0.9977809823015401,1.0
3486,3486,0.9980668045715861,1.0
3487,3487,0.9983329640170149,1.0
3488,3488,0.9985794501303069,1.0
3489,3489,0.9988062531806127,1.0
3490,3490,0.9990133642141359,1.0
3491,3491,0.9992007750544876,1.0
3492,3492,0.9993684783030087,1.0
3493,3493,0.9995164673390624,1.0
3494,3494,0.9996447363202947,1.0
3495,3495,0.9997532801828658,1.0
3496,3496,0.99984209464165,1.0
3497,3497,0.9999111761904046,1.0
3498,3498,0.999960522101908,1.0
3499,3499,0.9999901304280686,1.0
3500,3500,1.0,1.0
3501,3501,0.9999901304280686,1.0
3502,3502,0.999960522101908,1.0
3503,3503,0.9999111761904046,1.0
3504,3504,0.99984209464165,1.0
3505,3505,0.9997532801828658,1.0
3506,3506,0.9996447363202945,1.0
3507,3507,0.9995164673390624,1.0
3508,3508,0.9993684783030087,1.0
3509,3509,0.9992007750544876,1.0
3510,3510,0.9990133642141359,1.0
3511,3511,0.9988062531806127,1.0
3512,3512,0.9985794501303069,1.0
3513,3513,0.9983329640170149,1.0
3514,3514,0.9980668045715861,1.0
3515,3515,0.9977809823015401,1.0
3516,3516,0.99747550849065,1.0
