t,input_label,softmax_value,prediction_accuracy
1758,4,0.9998782873153687,1.0
1759,1,0.9992939233779907,1.0
1760,0,0.9999876022338867,1.0
1761,7,0.9998657703399658,1.0
1762,2,0.9999942779541016,1.0
1763,9,0.999840259552002,1.0
1764,0,0.9999903440475464,1.0
1765,7,0.9987786412239075,1.0
1766,3,0.9997561573982239,1.0
1767,2,0.9971482157707214,1.0
1768,8,0.9968931674957275,1.0
1769,8,0.9999935626983643,1.0
1770,8,0.582370400428772,1.0
1771,2,0.9999520778656006,1.0
1772,9,0.9966744184494019,1.0
1773,7,0.9965552091598511,1.0
1774,8,0.9999052286148071,1.0
1775,9,0.9743368625640869,1.0
1776,8,0.9968225955963135,1.0
1777,5,0.9773778319358826,1.0
1778,1,0.9775829315185547,1.0
1779,7,0.9988791346549988,1.0
1780,8,0.9995524287223816,1.0
1781,4,0.9849269390106201,1.0
1782,2,0.9999656677246094,1.0
1783,8,0.9998879432678223,1.0
1784,8,0.999941349029541,1.0
1785,6,0.9967384934425354,1.0
1786,3,0.9998794794082642,1.0
1787,2,0.9809063076972961,1.0
1788,6,0.9999785423278809,1.0
1789,4,0.9005221724510193,1.0
1790,2,0.9999940395355225,1.0
1791,7,0.9814220666885376,1.0
1792,2,0.9996126294136047,1.0
1793,7,0.9997270703315735,1.0
1794,7,0.9995040893554688,1.0
1795,3,0.999946117401123,1.0
1796,2,0.9999983310699463,1.0
1797,1,0.9992515444755554,1.0
1798,1,0.9986048340797424,1.0
1799,6,0.9994889497756958,1.0
1800,1,0.9982540011405945,1.0
1801,7,0.9983532428741455,1.0
1802,7,0.9994058609008789,1.0
1803,2,0.9999356269836426,1.0
1804,0,0.9996459484100342,1.0
1805,0,0.9999788999557495,1.0
1806,4,0.9965342283248901,1.0
1807,9,0.9999879598617554,1.0
1808,8,0.9946625828742981,1.0
1809,9,0.9978448152542114,1.0
1810,2,0.9998805522918701,1.0
1811,5,0.9979546070098877,1.0
1812,4,0.999096155166626,1.0
1813,3,0.9853498935699463,1.0
1814,6,0.9999169111251831,1.0
1815,8,0.9998216032981873,1.0
1816,6,0.9999728202819824,1.0
1817,5,0.9998310804367065,1.0
1818,4,0.9999676942825317,1.0
1819,3,0.9999964237213135,1.0
1820,3,0.9659165740013123,1.0
1821,0,0.9990647435188293,1.0
1822,8,0.9998788833618164,1.0
1823,4,0.9999998807907104,1.0
1824,6,0.9997965693473816,1.0
1825,6,0.998578667640686,1.0
1826,9,0.9961996674537659,1.0
1827,6,0.9999377727508545,1.0
1828,0,0.9984549283981323,1.0
1829,5,0.9983099699020386,1.0
1830,5,0.9962807297706604,1.0
1831,4,0.9995255470275879,1.0
1832,8,0.9944985508918762,1.0
1833,3,0.9977936744689941,1.0
1834,4,0.9994530081748962,1.0
1835,2,0.9839382767677307,1.0
1836,7,0.9999816417694092,1.0
1837,2,1.0,1.0
1838,4,0.9968703389167786,1.0
1839,2,0.999988317489624,1.0
1840,2,0.999966025352478,1.0
1841,8,0.9999715089797974,1.0
1842,6,0.9999659061431885,1.0
1843,9,0.9411640167236328,1.0
1844,1,0.9851390719413757,1.0
1845,2,0.9999210834503174,1.0
1846,9,0.9996895790100098,1.0
1847,1,0.979213297367096,1.0
1848,8,0.998601496219635,1.0
1849,2,0.999980092048645,1.0
1850,2,0.9999939203262329,1.0
1851,6,0.9998393058776855,1.0
1852,1,0.9986328482627869,1.0
1853,8,0.9999421834945679,1.0
1854,3,0.9999817609786987,1.0
1855,5,0.9999314546585083,1.0
1856,2,0.9994974136352539,1.0
1857,1,0.9914332628250122,1.0
1858,5,0.999068558216095,1.0
1859,3,0.9997956156730652,1.0
1860,8,0.9973345994949341,1.0
1861,3,0.9999977350234985,1.0
1862,3,0.9998883008956909,1.0
1863,9,0.9997088313102722,1.0
1864,7,0.99871826171875,1.0
1865,3,0.9999885559082031,1.0
1866,3,0.9999544620513916,1.0
1867,6,0.9837459325790405,1.0
1868,3,0.9676047563552856,0.0
1869,0,0.9998099207878113,1.0
1870,5,0.9998705387115479,1.0
1871,6,0.9998477697372437,1.0
1872,9,0.9847702980041504,1.0
1873,8,0.9987291693687439,1.0
1874,4,0.9990938901901245,1.0
1875,4,0.9999856948852539,1.0
1876,0,0.9995317459106445,1.0
1877,7,0.9947779178619385,1.0
1878,2,0.9999200105667114,1.0
1879,3,0.9988822340965271,1.0
1880,3,0.9999992847442627,1.0
1881,3,0.9999818801879883,1.0
1882,0,0.988728404045105,1.0
1883,1,0.989246666431427,1.0
1884,9,0.9997267127037048,1.0
1885,0,0.9981234669685364,1.0
1886,3,0.9999417066574097,1.0
1887,9,0.9956182241439819,1.0
1888,6,0.999858021736145,1.0
1889,8,0.998370349407196,1.0
1890,3,0.9994964599609375,1.0
1891,2,0.9996912479400635,1.0
1892,0,0.9991839528083801,1.0
1893,2,0.9999741315841675,1.0
1894,6,0.9997844099998474,1.0
1895,3,0.9999517202377319,1.0
1896,2,0.9199057817459106,1.0
1897,7,0.9999401569366455,1.0
1898,3,0.9999669790267944,1.0
1899,2,0.9999953508377075,1.0
1900,4,0.999427855014801,1.0
1901,8,0.997876763343811,1.0
1902,4,0.9999790191650391,1.0
1903,0,0.9982781410217285,1.0
1904,7,0.9898570775985718,1.0
1905,9,0.9999806880950928,1.0
1906,1,0.9974880218505859,1.0
1907,9,0.9984259605407715,1.0
1908,8,0.99491286277771,1.0
1909,2,0.9986876845359802,1.0
1910,3,0.999369204044342,1.0
1911,3,0.9997468590736389,1.0
1912,3,0.9992558360099792,1.0
1913,1,0.9867606163024902,1.0
1914,2,0.8899858593940735,1.0
1915,0,0.9991607666015625,1.0
1916,1,0.9873320460319519,1.0
1917,0,0.9997768998146057,1.0
1918,2,0.9998774528503418,1.0
1919,0,0.992651641368866,1.0
1920,8,0.9498616456985474,1.0
1921,4,0.999915599822998,1.0
1922,5,0.9999327659606934,1.0
1923,7,0.9998810291290283,1.0
1924,9,0.9796391725540161,1.0
1925,8,0.9999922513961792,1.0
1926,9,0.9986300468444824,1.0
1927,2,0.9999266862869263,1.0
1928,8,0.9998021721839905,1.0
1929,3,0.34768879413604736,0.0
1930,9,0.9998562335968018,1.0
1931,6,0.9920555949211121,1.0
1932,4,0.9999688863754272,1.0
1933,9,0.9997180104255676,1.0
1934,8,0.999937891960144,1.0
1935,4,0.9999252557754517,1.0
1936,4,0.9978443384170532,1.0
1937,7,0.9997500777244568,1.0
1938,0,0.9999169111251831,1.0
1939,8,0.9563693404197693,1.0
1940,4,0.9993593096733093,1.0
1941,4,0.9998936653137207,1.0
1942,4,0.999595582485199,1.0
1943,2,0.9972645044326782,1.0
1944,4,0.9999971389770508,1.0
1945,8,0.9997572302818298,1.0
1946,6,0.9992324113845825,1.0
1947,1,0.9980632662773132,1.0
1948,4,0.9999992847442627,1.0
1949,6,0.9973552227020264,1.0
1950,5,0.9998607635498047,1.0
1951,9,0.7923063039779663,1.0
1952,1,0.996856689453125,1.0
1953,2,0.999904990196228,1.0
1954,8,0.8039151430130005,1.0
1955,0,0.9992511868476868,1.0
1956,4,0.9970995187759399,1.0
1957,5,0.9999982118606567,1.0
1958,4,0.9914653897285461,1.0
1959,0,0.9985401630401611,1.0
1960,4,0.9995830655097961,1.0
1961,7,0.9999929666519165,1.0
1962,7,0.9761468768119812,1.0
1963,5,0.9998138546943665,1.0
1964,1,0.9995020627975464,1.0
1965,1,0.9875560402870178,1.0
1966,9,0.9997468590736389,1.0
1967,9,0.9976581335067749,1.0
1968,6,0.999658465385437,1.0
1969,7,0.9997665286064148,1.0
1970,0,0.9999830722808838,1.0
1971,3,0.994219183921814,1.0
1972,5,0.9999998807907104,1.0
1973,8,0.9994152784347534,1.0
1974,5,0.9995027780532837,1.0
1975,8,0.9999961853027344,1.0
1976,4,0.9987286925315857,1.0
1977,8,0.9999215602874756,1.0
1978,2,0.9996213912963867,1.0
1979,2,0.9999747276306152,1.0
1980,8,0.9999488592147827,1.0
1981,9,0.9997357726097107,1.0
1982,1,0.9934006929397583,1.0
1983,2,0.9999979734420776,1.0
1984,7,0.9982903599739075,1.0
1985,7,0.9999594688415527,1.0
1986,3,0.9997355341911316,1.0
1987,7,0.9998893737792969,1.0
1988,2,0.9868360757827759,1.0
1989,6,0.9999957084655762,1.0
1990,8,0.9986629486083984,1.0
1991,1,0.9958351850509644,1.0
1992,7,0.9997724890708923,1.0
1993,7,0.9993457198143005,1.0
1994,1,0.9991779923439026,1.0
1995,7,0.9987496137619019,1.0
1996,8,0.9996453523635864,1.0
1997,3,0.9011955857276917,1.0
1998,4,0.9784383773803711,1.0
1999,8,0.9969688057899475,1.0
2000,8,0.9962393045425415,1.0
2001,3,0.9999904632568359,1.0
2002,2,0.9998231530189514,1.0
2003,5,0.9983845949172974,1.0
2004,1,0.998342752456665,1.0
2005,9,0.9998347759246826,1.0
2006,1,0.9958683252334595,1.0
2007,1,0.9956068396568298,1.0
2008,3,0.9960263967514038,1.0
2009,9,0.9999216794967651,1.0
2010,8,0.9995414018630981,1.0
2011,8,0.9975643157958984,1.0
2012,6,0.7572958469390869,0.0
2013,9,0.994937539100647,1.0
2014,3,0.9994937181472778,1.0
2015,9,0.9999827146530151,1.0
2016,7,0.9973747730255127,1.0
2017,1,0.999167799949646,1.0
2018,4,0.9982736110687256,1.0
2019,5,0.9999994039535522,1.0
2020,2,0.9988242983818054,1.0
2021,9,0.9999212026596069,1.0
2022,6,0.9999771118164062,1.0
2023,8,0.9958356618881226,1.0
2024,2,0.9999613761901855,1.0
2025,6,0.9999775886535645,1.0
2026,8,0.9972870349884033,1.0
2027,8,0.9999816417694092,1.0
2028,9,0.9990148544311523,1.0
2029,4,0.9999923706054688,1.0
2030,5,0.999962568283081,1.0
2031,0,0.9994307160377502,1.0
2032,2,0.9994508624076843,1.0
2033,9,0.9942067861557007,1.0
2034,6,0.9998908042907715,1.0
2035,4,0.9999266862869263,1.0
2036,8,0.994581401348114,1.0
2037,0,0.9954598546028137,1.0
2038,3,0.9999858140945435,1.0
2039,8,0.9999469518661499,1.0
2040,6,0.9997133612632751,1.0
2041,6,0.9990997314453125,1.0
2042,1,0.9987186193466187,1.0
2043,5,0.9999957084655762,1.0
2044,4,0.9979220032691956,1.0
2045,0,0.9901335835456848,1.0
2046,4,0.6232250332832336,1.0
2047,3,0.9828081727027893,1.0
2048,7,0.9997636675834656,1.0
2049,3,0.9999173879623413,1.0
2050,2,0.9994851350784302,1.0
2051,7,0.7165756225585938,1.0
2052,4,0.9833237528800964,1.0
2053,1,0.9976342916488647,1.0
2054,4,0.9999909400939941,1.0
2055,6,0.635955810546875,0.0
2056,6,0.9999970197677612,1.0
2057,9,0.9993274211883545,1.0
2058,4,0.9998681545257568,1.0
2059,6,0.9995692372322083,1.0
2060,0,0.9989159107208252,1.0
2061,3,0.9978906512260437,1.0
2062,5,0.9999957084655762,1.0
2063,4,0.9998924732208252,1.0
2064,9,0.8114857077598572,1.0
2065,6,0.9988106489181519,1.0
2066,3,0.9999998807907104,1.0
2067,4,0.9994717240333557,1.0
2068,1,0.998157799243927,1.0
2069,7,0.9997052550315857,1.0
2070,6,0.9710545539855957,1.0
2071,0,0.9997915625572205,1.0
2072,6,0.9598963260650635,0.0
2073,3,0.994142472743988,1.0
2074,8,0.9999926090240479,1.0
2075,6,0.9900325536727905,1.0
2076,2,0.9999793767929077,1.0
2077,0,0.9999772310256958,1.0
2078,5,0.9988468885421753,1.0
2079,1,0.9979990124702454,1.0
2080,2,0.9999914169311523,1.0
2081,1,0.9790984392166138,1.0
2082,1,0.998599112033844,1.0
2083,8,0.9996002316474915,1.0
2084,8,0.9999061822891235,1.0
2085,4,0.9891191720962524,1.0
2086,7,0.9995100498199463,1.0
2087,9,0.9994638562202454,1.0
2088,9,0.9986490607261658,1.0
2089,8,0.9927204847335815,1.0
2090,6,0.9723787903785706,1.0
2091,2,0.9931886196136475,1.0
2092,5,0.9999619722366333,1.0
2093,6,0.8848620057106018,1.0
2094,3,0.9993438124656677,1.0
2095,1,0.9980738162994385,1.0
2096,0,0.996117353439331,1.0
2097,6,0.9995346069335938,1.0
2098,1,0.9975904226303101,1.0
2099,0,0.9999396800994873,1.0
2100,1,0.8561623096466064,0.0
2101,8,0.8595917224884033,1.0
2102,3,0.9999173879623413,1.0
2103,0,0.999964714050293,1.0
2104,8,0.999893069267273,1.0
2105,0,0.9998759031295776,1.0
2106,0,0.9997743964195251,1.0
2107,2,0.9999686479568481,1.0
2108,7,0.9999576807022095,1.0
2109,4,0.996821403503418,1.0
2110,3,0.999202311038971,1.0
2111,2,0.9999773502349854,1.0
2112,1,0.8579963445663452,1.0
2113,4,0.9999910593032837,1.0
2114,8,0.9999066591262817,1.0
2115,9,0.9254623055458069,0.0
2116,4,0.9991500377655029,1.0
2117,1,0.9975253939628601,1.0
2118,8,0.9999760389328003,1.0
2119,3,0.9997902512550354,1.0
2120,5,0.9979175925254822,1.0
2121,7,0.999913215637207,1.0
2122,5,0.9991004467010498,1.0
2123,8,0.9999792575836182,1.0
2124,5,0.9991807341575623,1.0
2125,2,0.9816994667053223,1.0
2126,2,0.9904537200927734,1.0
2127,2,0.7171181440353394,1.0
2128,9,0.9997830986976624,1.0
2129,0,0.9992582201957703,1.0
2130,9,0.9972399473190308,1.0
2131,1,0.9838517308235168,1.0
2132,2,0.9999902248382568,1.0
2133,1,0.9954097867012024,1.0
2134,8,0.9995774626731873,1.0
2135,1,0.9827603101730347,1.0
2136,6,0.9959176182746887,1.0
2137,1,0.9984931945800781,1.0
2138,8,0.9996392726898193,1.0
2139,5,0.9999709129333496,1.0
2140,8,0.9998201727867126,1.0
2141,5,0.9999868869781494,1.0
2142,7,0.7792169451713562,1.0
2143,8,0.9999929666519165,1.0
2144,5,0.999998927116394,1.0
2145,6,0.9999489784240723,1.0
2146,6,0.9857207536697388,1.0
2147,5,0.9999874830245972,1.0
2148,1,0.9458215832710266,1.0
2149,0,0.9973760843276978,1.0
2150,3,0.999996542930603,1.0
2151,6,0.9856997132301331,1.0
2152,0,0.9999771118164062,1.0
2153,9,0.9995929598808289,1.0
2154,9,0.9999382495880127,1.0
2155,2,0.9999974966049194,1.0
2156,0,0.9980171918869019,1.0
2157,2,0.9999873638153076,1.0
2158,5,0.9999994039535522,1.0
2159,6,0.9993450045585632,1.0
2160,9,0.9963589310646057,1.0
2161,9,0.9999558925628662,1.0
2162,8,0.99591463804245,1.0
2163,3,0.9997580647468567,1.0
2164,1,0.9910398125648499,1.0
2165,3,0.9999853372573853,1.0
2166,8,0.9627196788787842,1.0
2167,7,0.9989954829216003,1.0
2168,3,0.9999687671661377,1.0
2169,3,0.9999874830245972,1.0
2170,7,0.9932097792625427,1.0
2171,3,0.9999138116836548,1.0
2172,7,0.9998185038566589,1.0
2173,1,0.998755693435669,1.0
2174,5,0.9995576739311218,1.0
2175,0,0.9999232292175293,1.0
2176,9,0.9999427795410156,1.0
2177,7,0.9996881484985352,1.0
2178,2,0.998666524887085,1.0
2179,1,0.9946298599243164,1.0
2180,3,0.9999796152114868,1.0
2181,0,0.9999620914459229,1.0
2182,4,0.5026350617408752,1.0
2183,1,0.9988173842430115,1.0
2184,8,0.9999982118606567,1.0
2185,1,0.9443278908729553,1.0
2186,9,0.49022096395492554,0.0
2187,8,0.999998927116394,1.0
2188,8,0.9996143579483032,1.0
2189,7,0.9999234676361084,1.0
2190,7,0.9989032745361328,1.0
2191,1,0.9912030696868896,1.0
2192,1,0.9979653358459473,1.0
2193,1,0.9981807470321655,1.0
2194,7,0.9998759031295776,1.0
2195,0,0.9996194839477539,1.0
2196,1,0.9994254112243652,1.0
2197,3,0.9999104738235474,1.0
2198,1,0.997977077960968,1.0
2199,5,0.999958872795105,1.0
2200,1,0.9945045113563538,1.0
2201,6,0.9970539808273315,1.0
2202,6,0.9998537302017212,1.0
2203,3,0.999678373336792,1.0
2204,5,0.9999933242797852,1.0
2205,6,0.996940016746521,1.0
2206,5,0.9999991655349731,1.0
2207,3,0.9999021291732788,1.0
2208,9,0.9516266584396362,1.0
2209,1,0.9978411197662354,1.0
2210,6,0.975392758846283,1.0
2211,2,0.9995346069335938,1.0
2212,0,0.999854564666748,1.0
2213,9,0.9999511241912842,1.0
2214,9,0.9986347556114197,1.0
2215,3,0.9965559244155884,1.0
2216,3,0.999923825263977,1.0
2217,2,0.9999597072601318,1.0
2218,5,0.99622642993927,1.0
2219,7,0.9751680493354797,1.0
2220,3,0.9999364614486694,1.0
2221,6,0.9999785423278809,1.0
2222,0,0.9986253976821899,1.0
2223,7,0.9982636570930481,1.0
2224,4,0.4899778962135315,1.0
2225,6,0.9830164313316345,1.0
2226,8,0.9992721676826477,1.0
2227,6,0.9999961853027344,1.0
2228,9,0.9999047517776489,1.0
2229,7,0.999975323677063,1.0
2230,1,0.9459159970283508,1.0
2231,6,0.9751579165458679,1.0
2232,6,0.9991642236709595,1.0
2233,2,0.9942197799682617,1.0
2234,8,0.9994603991508484,1.0
2235,7,0.9999086856842041,1.0
2236,2,0.99994957447052,1.0
2237,9,0.9988898634910583,1.0
2238,8,0.9999805688858032,1.0
2239,0,0.9997130036354065,1.0
2240,9,0.9999189376831055,1.0
2241,0,0.9999676942825317,1.0
2242,1,0.998233437538147,1.0
2243,0,0.9986024498939514,1.0
2244,1,0.9981212019920349,1.0
2245,9,0.9997146725654602,1.0
2246,5,0.9979421496391296,1.0
2247,9,0.9887471795082092,1.0
2248,1,0.998803973197937,1.0
2249,2,0.9991018772125244,1.0
2250,1,0.9968016147613525,1.0
2251,0,0.999783456325531,1.0
2252,9,0.9995670914649963,1.0
2253,3,0.9999908208847046,1.0
2254,8,0.9971364736557007,1.0
2255,9,0.9993354678153992,1.0
2256,1,0.9996533393859863,1.0
2257,0,0.9996448755264282,1.0
2258,3,0.9993491768836975,1.0
2259,3,0.9998795986175537,1.0
2260,8,0.9837276935577393,1.0
2261,5,0.9999206066131592,1.0
2262,4,0.9997604489326477,1.0
2263,3,0.7529944181442261,1.0
2264,0,0.9999456405639648,1.0
2265,6,0.9999849796295166,1.0
2266,3,0.9995575547218323,1.0
2267,7,0.9953345656394958,1.0
2268,5,0.9999713897705078,1.0
2269,0,0.9984458088874817,1.0
2270,9,0.9998916387557983,1.0
2271,7,0.9951617121696472,1.0
2272,8,0.9993300437927246,1.0
2273,0,0.588455855846405,1.0
2274,1,0.9466217756271362,1.0
2275,5,0.9995891451835632,1.0
2276,1,0.9994390606880188,1.0
2277,1,0.9992451667785645,1.0
2278,7,0.9949445128440857,1.0
2279,2,0.9999991655349731,1.0
2280,9,0.4469737112522125,0.0
2281,7,0.9998842477798462,1.0
2282,5,0.9999980926513672,1.0
2283,5,0.9999401569366455,1.0
2284,6,0.9993372559547424,1.0
2285,3,0.9989927411079407,1.0
2286,9,0.9999427795410156,1.0
2287,0,0.9997960925102234,1.0
2288,4,0.9999942779541016,1.0
2289,8,0.9999277591705322,1.0
2290,0,0.9999750852584839,1.0
2291,0,0.9998210072517395,1.0
2292,0,0.9998675584793091,1.0
2293,0,0.9997099041938782,1.0
2294,1,0.995403528213501,1.0
2295,0,0.9851932525634766,1.0
2296,5,0.9995914101600647,1.0
2297,7,0.999968409538269,1.0
2298,9,0.9989936947822571,1.0
2299,7,0.9994664788246155,1.0
2300,7,0.9983242154121399,1.0
2301,6,0.9984031319618225,1.0
2302,1,0.9980756044387817,1.0
2303,2,0.9999942779541016,1.0
2304,5,0.9999879598617554,1.0
2305,8,0.9998685121536255,1.0
2306,4,0.9999669790267944,1.0
2307,2,0.9999972581863403,1.0
2308,8,0.9986590147018433,1.0
2309,6,0.9999639987945557,1.0
2310,3,0.9976296424865723,1.0
2311,9,0.4156046211719513,0.0
2312,0,0.999915599822998,1.0
2313,3,0.9991162419319153,1.0
2314,2,0.9999781847000122,1.0
2315,8,0.9880604147911072,1.0
2316,9,0.9939368367195129,1.0
2317,7,0.9981861710548401,1.0
2318,6,0.9999018907546997,1.0
2319,9,0.9999293088912964,1.0
2320,0,0.9989075660705566,1.0
2321,0,0.9998227953910828,1.0
2322,2,0.9999995231628418,1.0
2323,9,0.9990923404693604,1.0
2324,9,0.9875946044921875,1.0
2325,4,0.9998960494995117,1.0
2326,4,0.998843789100647,1.0
2327,3,0.9999982118606567,1.0
2328,6,0.9998852014541626,1.0
2329,7,0.9999947547912598,1.0
2330,8,0.999138355255127,1.0
2331,4,0.513001561164856,1.0
2332,8,0.999854326248169,1.0
2333,3,0.9999256134033203,1.0
2334,9,0.998557984828949,1.0
2335,6,0.9999403953552246,1.0
2336,5,0.9877192974090576,1.0
2337,9,0.9985647797584534,1.0
2338,1,0.994036078453064,1.0
2339,6,0.9999866485595703,1.0
2340,0,0.9992421865463257,1.0
2341,7,0.9998119473457336,1.0
2342,3,0.9999943971633911,1.0
2343,2,0.9999949932098389,1.0
2344,2,0.46795499324798584,1.0
2345,6,0.9999369382858276,1.0
2346,4,0.9999830722808838,1.0
2347,7,0.9999892711639404,1.0
2348,9,0.999985933303833,1.0
2349,3,0.999996542930603,1.0
2350,7,0.9999369382858276,1.0
2351,5,0.9999880790710449,1.0
2352,2,0.9999233484268188,1.0
2353,9,0.9987403750419617,1.0
2354,8,0.999990701675415,1.0
2355,5,0.9960081577301025,1.0
2356,9,0.9997226595878601,1.0
2357,6,0.9999841451644897,1.0
2358,9,0.9921180605888367,1.0
2359,4,0.9998345375061035,1.0
2360,2,0.9992302656173706,1.0
2361,7,0.9923112988471985,1.0
2362,7,0.9999957084655762,1.0
2363,2,0.9998444318771362,1.0
2364,7,0.9996260404586792,1.0
2365,2,0.991055965423584,1.0
2366,3,0.9978926777839661,1.0
2367,3,0.9997897744178772,1.0
2368,3,0.986911416053772,1.0
2369,6,0.9955207109451294,1.0
2370,3,0.9998774528503418,1.0
2371,5,0.9999902248382568,1.0
2372,3,0.9981033802032471,1.0
2373,3,0.9910433292388916,1.0
2374,1,0.9998149275779724,1.0
2375,1,0.9974179267883301,1.0
2376,4,0.9997482895851135,1.0
2377,2,0.9999921321868896,1.0
2378,0,0.9999576807022095,1.0
2379,2,0.9986647367477417,1.0
2380,5,0.9999942779541016,1.0
2381,8,0.9994957447052002,1.0
2382,5,0.9999814033508301,1.0
2383,5,0.9999889135360718,1.0
2384,5,0.9999886751174927,1.0
2385,2,0.9981385469436646,1.0
2386,7,0.9996867179870605,1.0
2387,7,0.9980382323265076,1.0
2388,6,0.9995872378349304,1.0
2389,6,0.9994237422943115,1.0
2390,4,0.999983549118042,1.0
2391,2,0.9999967813491821,1.0
2392,0,0.9997052550315857,1.0
2393,5,0.9950823783874512,1.0
2394,7,0.9853743314743042,1.0
2395,5,0.5613828301429749,0.0
2396,6,0.9999873638153076,1.0
2397,1,0.991398811340332,1.0
2398,3,0.9998997449874878,1.0
2399,0,0.9999489784240723,1.0
2400,6,0.9999310970306396,1.0
2401,7,0.9909718036651611,1.0
2402,1,0.9871468544006348,1.0
2403,2,0.9612519145011902,1.0
2404,4,0.999396562576294,1.0
2405,5,0.999977707862854,1.0
2406,9,0.990078330039978,1.0
2407,4,0.9999723434448242,1.0
2408,6,0.9998657703399658,1.0
2409,6,0.9985396862030029,1.0
2410,2,0.998267650604248,1.0
2411,2,0.9999922513961792,1.0
2412,7,0.9998871088027954,1.0
2413,7,0.9998500347137451,1.0
2414,0,0.9999849796295166,1.0
2415,4,0.43079105019569397,1.0
2416,6,0.99993896484375,1.0
2417,7,0.9999772310256958,1.0
2418,5,0.999992847442627,1.0
2419,3,0.9959173798561096,1.0
2420,1,0.996095597743988,1.0
2421,9,0.9999767541885376,1.0
2422,1,0.9872514009475708,1.0
2423,5,0.9999698400497437,1.0
2424,0,0.9914084076881409,1.0
2425,3,0.9999803304672241,1.0
2426,5,0.992833137512207,1.0
2427,5,0.9907566905021667,1.0
2428,1,0.9987689852714539,1.0
2429,6,0.9997925162315369,1.0
2430,6,0.999248206615448,1.0
2431,4,0.999995231628418,1.0
2432,7,0.9470781087875366,1.0
2433,0,0.9989494681358337,1.0
2434,1,0.9920587539672852,1.0
2435,6,0.9999074935913086,1.0
2436,8,0.9999423027038574,1.0
2437,9,0.41659268736839294,0.0
2438,6,0.9996243715286255,1.0
2439,1,0.998776376247406,1.0
2440,7,0.9999568462371826,1.0
2441,2,0.9998123049736023,1.0
2442,0,0.9996776580810547,1.0
2443,3,0.9995715022087097,1.0
2444,4,0.9977579712867737,1.0
2445,6,0.9999935626983643,1.0
2446,2,0.9982226490974426,1.0
2447,0,0.9831148386001587,1.0
2448,0,0.9996979236602783,1.0
2449,9,0.9999223947525024,1.0
2450,8,0.994127631187439,1.0
2451,1,0.99601149559021,1.0
2452,1,0.9973626732826233,1.0
2453,6,0.9999783039093018,1.0
2454,2,0.9999983310699463,1.0
2455,1,0.9954202175140381,1.0
2456,5,0.9999998807907104,1.0
2457,5,0.9956642985343933,1.0
2458,9,0.9997579455375671,1.0
2459,9,0.9998061060905457,1.0
2460,7,0.9998435974121094,1.0
2461,3,0.9983065128326416,1.0
2462,7,0.9832561016082764,1.0
2463,1,0.9998993873596191,1.0
2464,0,0.971912145614624,1.0
2465,7,0.9854835867881775,1.0
2466,1,0.9959511756896973,1.0
2467,3,0.9999115467071533,1.0
2468,3,0.9999984502792358,1.0
2469,3,0.9999798536300659,1.0
2470,1,0.9997994303703308,1.0
2471,6,0.9906516075134277,1.0
2472,8,0.997759222984314,1.0
2473,4,0.999810516834259,1.0
2474,3,0.9998382329940796,1.0
2475,2,0.9936801195144653,1.0
2476,7,0.35681548714637756,1.0
2477,1,0.9985145926475525,1.0
2478,7,0.9995818734169006,1.0
2479,0,0.9999873638153076,1.0
2480,2,0.992232084274292,1.0
2481,2,0.9999761581420898,1.0
2482,4,0.9998494386672974,1.0
2483,1,0.9929002523422241,1.0
2484,3,0.9998438358306885,1.0
2485,7,0.9691078066825867,1.0
2486,2,0.9985942244529724,1.0
2487,8,0.9654989242553711,1.0
2488,7,0.9994605183601379,1.0
2489,0,0.9999494552612305,1.0
2490,6,0.9998044371604919,1.0
2491,9,0.9998674392700195,1.0
2492,1,0.9916404485702515,1.0
2493,7,0.9992719292640686,1.0
2494,5,0.9997653365135193,1.0
2495,0,0.9997648596763611,1.0
2496,9,0.9979323148727417,1.0
2497,3,0.8135985136032104,0.0
2498,4,0.9969733953475952,1.0
2499,8,0.9999547004699707,1.0
2500,1,0.992960512638092,1.0
2501,7,0.9999856948852539,1.0
2502,4,0.9999889135360718,1.0
2503,6,0.9993522763252258,1.0
2504,6,0.9983404874801636,1.0
2505,5,0.9999983310699463,1.0
2506,9,0.9999258518218994,1.0
2507,1,0.9993661046028137,1.0
2508,1,0.9961836934089661,1.0
2509,7,0.9977994561195374,1.0
2510,1,0.9990594983100891,1.0
2511,8,0.9999713897705078,1.0
2512,4,0.9996808767318726,1.0
2513,5,0.9999831914901733,1.0
2514,3,0.9999982118606567,1.0
2515,2,0.9980158805847168,1.0
2516,8,0.9997616410255432,1.0
2517,8,0.9999581575393677,1.0
2518,4,0.8915610909461975,1.0
2519,9,0.9967394471168518,1.0
2520,2,0.9999996423721313,1.0
2521,7,0.9990838766098022,1.0
2522,0,0.9998138546943665,1.0
2523,7,0.9998737573623657,1.0
2524,5,0.9999924898147583,1.0
2525,6,0.9988652467727661,1.0
2526,3,0.9999990463256836,1.0
2527,4,0.9882579445838928,1.0
2528,3,0.9995550513267517,1.0
2529,5,0.9999514818191528,1.0
2530,4,0.9995787739753723,1.0
2531,2,0.8725186586380005,1.0
2532,2,0.9999983310699463,1.0
2533,5,0.9999992847442627,1.0
2534,6,0.9996715784072876,1.0
2535,5,0.9877041578292847,1.0
2536,7,0.9972647428512573,1.0
2537,7,0.9990577101707458,1.0
2538,5,0.9713613986968994,1.0
2539,6,0.9999585151672363,1.0
